"index","beta_0.1","beta_0.2","beta_0.3","beta_0.4","beta_0.5","beta_0.6","income_t.1","income_t.2","income_t.3","income_t.4","income_t.5","income_t.6","price","Y"
2776,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.5,6
2776,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.58,6
2776,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,6
2776,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.19,6
2776,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.34,6
2776,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.72,6
2777,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.5,4
2777,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.58,4
2777,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,4
2777,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.45,4
2777,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.33,4
2777,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.72,4
2778,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.58,6
2778,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.5,6
2778,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,6
2778,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.3,6
2778,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.33,6
2778,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.72,6
2779,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.58,2
2779,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.58,2
2779,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,2
2779,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.29,2
2779,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.34,2
2779,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.69,2
2780,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.29,6
2780,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.67,6
2780,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,1.09,6
2780,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.57,6
2780,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.35,6
2780,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.93,6
2781,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.62,3
2781,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.61,3
2781,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,3
2781,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.45,3
2781,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.34,3
2781,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.75,3
2782,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.62,1
2782,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.61,1
2782,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,1
2782,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.45,1
2782,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.34,1
2782,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.75,1
2783,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.63,4
2783,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.58,4
2783,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0.95,4
2783,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.57,4
2783,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.53,4
2783,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.77,4
2784,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.62,6
2784,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.61,6
2784,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0.99,6
2784,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.49,6
2784,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.33,6
2784,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.75,6
2785,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.62,6
2785,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.61,6
2785,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0.99,6
2785,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.45,6
2785,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.33,6
2785,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.75,6
2786,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.62,1
2786,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.39,1
2786,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0.99,1
2786,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.45,1
2786,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.33,1
2786,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.75,1
2787,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.5,2
2787,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.39,2
2787,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0.99,2
2787,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.45,2
2787,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.33,2
2787,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.72,2
2788,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.5,6
2788,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.39,6
2788,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0.99,6
2788,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.19,6
2788,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.33,6
2788,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.72,6
2789,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.62,4
2789,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.5,4
2789,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,1.09,4
2789,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.57,4
2789,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.33,4
2789,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.78,4
2790,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.62,4
2790,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.5,4
2790,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,4
2790,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.29,4
2790,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.36,4
2790,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.75,4
2791,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.62,5
2791,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.61,5
2791,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,5
2791,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.49,5
2791,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.33,5
2791,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.75,5
2792,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.5,1
2792,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.58,1
2792,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,1
2792,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.19,1
2792,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.33,1
2792,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.69,1
2793,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.58,4
2793,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.58,4
2793,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,4
2793,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.29,4
2793,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.34,4
2793,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.69,4
2794,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.58,2
2794,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.5,2
2794,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,2
2794,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.29,2
2794,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.33,2
2794,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.69,2
2795,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.25,6
2795,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.61,6
2795,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,6
2795,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.45,6
2795,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,6
2795,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.75,6
2796,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.58,5
2796,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.45,5
2796,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,5
2796,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.45,5
2796,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,5
2796,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.72,5
2797,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.39,1
2797,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.55,1
2797,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,1
2797,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.29,1
2797,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,1
2797,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.69,1
2798,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.19,5
2798,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.58,5
2798,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,5
2798,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.29,5
2798,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,5
2798,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.69,5
2799,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.63,4
2799,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.67,4
2799,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,1.09,4
2799,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.57,4
2799,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.36,4
2799,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.92,4
2800,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.63,6
2800,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.67,6
2800,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,6
2800,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.57,6
2800,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.36,6
2800,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.94,6
2801,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.63,2
2801,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.67,2
2801,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,1.02,2
2801,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.57,2
2801,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.36,2
2801,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.93,2
2802,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.62,6
2802,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.67,6
2802,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,1.09,6
2802,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.57,6
2802,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.36,6
2802,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.93,6
2803,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.62,6
2803,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.29,6
2803,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,1.09,6
2803,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.57,6
2803,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.36,6
2803,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.93,6
2804,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.62,2
2804,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.54,2
2804,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,1.03,2
2804,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.57,2
2804,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,2
2804,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.79,2
2805,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.62,4
2805,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.5,4
2805,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,1.09,4
2805,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.57,4
2805,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,4
2805,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.93,4
2806,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.62,6
2806,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.61,6
2806,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,1.09,6
2806,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.29,6
2806,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.36,6
2806,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.75,6
2807,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.62,4
2807,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.61,4
2807,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,4
2807,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.57,4
2807,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.36,4
2807,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.73,4
2808,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.62,5
2808,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.61,5
2808,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,5
2808,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.53,5
2808,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.36,5
2808,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.71,5
2809,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.62,3
2809,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.61,3
2809,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,3
2809,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.49,3
2809,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,3
2809,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.75,3
2810,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.62,6
2810,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.61,6
2810,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,6
2810,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.49,6
2810,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,6
2810,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.75,6
2811,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.62,3
2811,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.61,3
2811,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,3
2811,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.45,3
2811,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,3
2811,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.75,3
2812,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.62,3
2812,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.61,3
2812,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,3
2812,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.45,3
2812,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,3
2812,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.75,3
2813,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.62,6
2813,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.61,6
2813,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,6
2813,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.45,6
2813,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,6
2813,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.75,6
2814,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.5,4
2814,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.61,4
2814,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,4
2814,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.45,4
2814,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,4
2814,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.75,4
2815,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.5,3
2815,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.61,3
2815,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,3
2815,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.45,3
2815,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,3
2815,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.74,3
2816,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.5,6
2816,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.61,6
2816,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,6
2816,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.45,6
2816,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,6
2816,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.74,6
2817,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.58,2
2817,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.25,2
2817,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,2
2817,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.27,2
2817,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,2
2817,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.92,2
2818,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.58,3
2818,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.5,3
2818,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,3
2818,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.3,3
2818,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,3
2818,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.72,3
2819,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.58,2
2819,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.5,2
2819,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,2
2819,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.3,2
2819,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,2
2819,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.72,2
2820,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.58,5
2820,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.58,5
2820,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,5
2820,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.33,5
2820,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,5
2820,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.72,5
2821,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.58,2
2821,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.25,2
2821,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,2
2821,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.29,2
2821,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,2
2821,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.72,2
2822,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.58,1
2822,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.58,1
2822,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,1
2822,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.29,1
2822,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.34,1
2822,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.69,1
2823,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.19,6
2823,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.58,6
2823,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,6
2823,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.29,6
2823,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,6
2823,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.69,6
2824,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.29,2
2824,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.5,2
2824,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,2
2824,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.29,2
2824,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,2
2824,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.69,2
2825,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.47,2
2825,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.54,2
2825,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,2
2825,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.29,2
2825,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,2
2825,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.69,2
2826,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.58,6
2826,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.5,6
2826,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,6
2826,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.29,6
2826,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,6
2826,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.69,6
2827,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.67,6
2827,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.67,6
2827,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,1.08,6
2827,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.57,6
2827,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.49,6
2827,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.9,6
2828,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.63,3
2828,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.67,3
2828,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,3
2828,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.57,3
2828,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.49,3
2828,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.93,3
2829,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.63,3
2829,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.67,3
2829,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,1.09,3
2829,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.57,3
2829,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.45,3
2829,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.93,3
2830,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.66,5
2830,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.67,5
2830,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,1.09,5
2830,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.57,5
2830,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.33,5
2830,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.93,5
2831,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.29,1
2831,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.67,1
2831,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,1.09,1
2831,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.57,1
2831,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.34,1
2831,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.93,1
2832,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.62,2
2832,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.67,2
2832,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,1.09,2
2832,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.57,2
2832,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.36,2
2832,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.93,2
2833,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.62,5
2833,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.5,5
2833,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,1.09,5
2833,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.57,5
2833,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.36,5
2833,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.93,5
2834,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.62,5
2834,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.61,5
2834,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,5
2834,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.57,5
